ההוביט,Qbzn - ההוביט 2 (2013),https://drive.google.com/file/d/1WWXvzZpSrE1E-AxM0ln-Hlv_249ikvJg/view,The Hobbit: The Desolation of Smaug,2013,"פנטזיה, הרפתקאות",161,"בילבו באגינס ממשיך במסעו עם הגמדים להגיע לממלכת ארץ התיכונה כדי להשיב את ממלכתם מידי הדרקון סקורג'. במהלך המסע הם מתמודדים עם סכנות רבות, מפלצות ואויבים חדשים."
ההוביט,Qbzn - ההוביט 3 (2014),https://drive.google.com/file/d/1d1NPAGqGrZaAvu4boz53B_oFIopkB2HH/view,The Hobbit: The Battle of the Five Armies,2014,"פנטזיה, הרפתקאות",144,החלק השלישי בסדרת הסרטים שבהופיט מסכם את הקרבות הגדולים בין הארטים השונים על השליטה בהר האיזמרגד. הלהקה המופרדת צריכה להתגבש ולשרוד מול אויבים רבים תוך הבטחת ביטחון לממלכתם.
דמדומים,Qbzn  - דמדומים 1 .mp4,https://drive.google.com/file/d/1YMy6JnjbNR7QRu6xwXdsWCNZi45b2bI6/view,Qbzn  - דמדומים 1 .mp4,N/A,N/A,N/A,N/A
דמדומים,Qbzn  - דמדומים 2.mp4,https://drive.google.com/file/d/1rZTDmxIYd-EYYam8qu7WkaP2mQayUe1w/view,Qbzn  - דמדומים 2.mp4,N/A,N/A,N/A,N/A
דמדומים,Qbzn  - דמדומים 3.mp4,https://drive.google.com/file/d/1wkuNFgSWCWh8yznOIx7bg9dY8l_VLFJq/view,Qbzn  - דמדומים 3.mp4,N/A,N/A,N/A,N/A
דמדומים,Qbzn  - דמדומים 4 - חלק 1.mp4,https://drive.google.com/file/d/1uudMX5GueM421CZUkdZ7GN_6on03JQwp/view,Qbzn  - דמדומים 4 - חלק 1.mp4,N/A,N/A,N/A,N/A
דמדומים,Qbzn  - דמדומים 4 - חלק 2.mp4,https://drive.google.com/file/d/19R6l3DpFSojp5BcxIVHLAxFq0cQ-5srJ/view,Qbzn  - דמדומים 4 - חלק 2.mp4,N/A,N/A,N/A,N/A
מטריקס,Qbzn - מטריקס 1_1999.mp4,https://drive.google.com/file/d/1QuNUfB6c3QjJRwJHdg7STfnqUEouhqfc/view,The Matrix,1999,"מדע בדיוני, אקשן",136,נער בשם תומאס אנדרסון מגלה שהעולם בו הוא חי הוא סימולציה מחשבית בשם 'המטריקס'. הוא מצטרף להתנגדות במאבק נגד המכונות ששולטות על האנושות. הסרט משלב פעולה מרתקת עם רעיונות פילוסופיים על מציאות וחופש.
מטריקס,Qbzn - מטריקס 2_2003.mp4,https://drive.google.com/file/d/1-8QpIWYIDBPqvFcKW8dF-iNg6fthbrvg/view,The Matrix Reloaded,2003,"מדע בדיוני, פעולה",138,"נאו ממשיך במאבקו לשחרר את האנושות מעולם המטריקס, בעודו מגלה סודות חדשים על המציאות והסיבה למאבק. הוא משתף פעולה עם עוזריו כדי להילחם בכוחות המכונות ולשנות את גורל העולם."
מטריקס,Qbzn - מטריקס 3_2003.mp4,https://drive.google.com/file/d/16cvDUjpdivHsWPJx8GQ8wt3IZuZ0y58L/view,The Matrix Revolutions,2003,"מדע בדיוני, פעולה",129,"בחלק השלישי של טרילוגיית מטריקס, המאבק הסופי בין האנושות למכונות מתקרב לשיאו. ניאו חייב להתמודד עם גורלו ולמצוא דרך להציל את האנושות מהשמדה מוחלטת. הסיפור מתמקד בקרבות אפיים והחלטות גורליות שמשנות את המציאות."
מטריקס,Qbzn - מטריקס 4_2021.mp4,https://drive.google.com/file/d/1BHQjVGThkTNFDEhltke62WfX56OKs1z9/view,The Matrix Resurrections,2021,"מדע בדיוני, פעולה, פנטזיה",148,"נאו חוזר לעולם המטריקס ומגלה שהמציאות שלו לא כפי שחשב. כשהקווים בין אמת לדמיון מטושטשים, הוא צריך להילחם שוב במערכת כדי לשחרר את עולמו. הסרט משלב פעולה מתקדמת עם שאלות פילוסופיות על מציאות וחופש הבחירה."
אשמתי,Qbzn - אשמתי 1_2023.mp4,https://drive.google.com/file/d/13k_mckzbCxztvwv4mC7YD_QmkyE64hM1/view,Qbzn - Ashmati,2023,דרמה,120,"הסרט עוסק בסיפור מורכב של אשמה ופיוס, כאשר הדמויות המרכזיות מתמודדות עם השלכות המעשים שלהם. העלילה חושפת את התהליכים הרגשיים והמשפטיים שמעמידים את היחסים לקצה. דרמה עוצמתית על טלטלות פנימיות ולקיחת אחריות."
אשמתי,Qbzn - אשמתי 2_2024.mp4,https://drive.google.com/file/d/1yKJCGM8GFCP-4EC0NNKp3dvaRrii4qYz/view,Qbzn - My Fault 2,2024,"דרמה, פעולה",120,"הסרט ממשיך את הסיפור של הגיבור המתמודד עם השלכות מעשיו בעבר. הוא מוצא עצמו שוב במאבק נגד כוחות שמנסים להרוס את חייו, תוך כדי ניסיון למצוא גאולה אישית."
אשמתי,Qbzn - אשמתי_3 • דרייבפליקס • 2025.mp4,https://drive.google.com/file/d/1gLztWWI-kSL9615zAwkkNv0TB8mdjFxt/view,Guilt,2025,"מותחן, דרמה",120,"בסרט מותחן דרמה זה, גיבור הסרט מתמודד עם השלכות מעשיו לאחר תאונה שמטרידה אותו נפשית. העלילה חוקרת מושגים של אשמה וכפרה כשהדמות שואפת למצוא שלום פנימי תוך כדי מאבק עם העבר."
אשמתי,Qbzn • אשמתי לונדון.mp4,https://drive.google.com/file/d/1za6mXvvms39DxN5DoJCBGSgUSlYpgZhM/view,Gaza Mon Amour,2020,"דרמה, רומנטיקה",93,"סיפור אהבה עדין בין דייג זקן בעזה אשר מגלה פסל עתיק לשם שינוי גורלו, לבין עובדת בית מרקחת צעירה. הסרט מציג את המורכבות של החיים בעזה דרך עיניים אנושיות ונוגעות ללב."
